pref_code,prefecture_name,canonical_name,name,name_type
35,山口県,阿武郡阿武町,阿武郡阿武町,canonical
35,山口県,阿武郡阿武町,阿武町,alias
06,山形県,上山市,上山市,canonical
06,山形県,北村山郡大石田町,北村山郡大石田町,canonical
06,山形県,北村山郡大石田町,大石田町,alias
06,山形県,南陽市,南陽市,canonical
06,山形県,天童市,天童市,canonical
06,山形県,寒河江市,寒河江市,canonical
06,山形県,尾花沢市,尾花沢市,canonical
06,山形県,山形市,山形市,canonical
06,山形県,新庄市,新庄市,canonical
06,山形県,最上郡大蔵村,最上郡大蔵村,canonical
06,山形県,最上郡大蔵村,大蔵村,alias
06,山形県,最上郡戸沢村,最上郡戸沢村,canonical
06,山形県,最上郡戸沢村,戸沢村,alias
06,山形県,最上郡最上町,最上郡最上町,canonical
06,山形県,最上郡最上町,最上町,alias
06,山形県,最上郡真室川町,最上郡真室川町,canonical
06,山形県,最上郡真室川町,真室川町,alias
06,山形県,最上郡舟形町,最上郡舟形町,canonical
06,山形県,最上郡舟形町,舟形町,alias
06,山形県,最上郡金山町,最上郡金山町,canonical
06,山形県,最上郡金山町,金山町,alias
06,山形県,最上郡鮭川村,最上郡鮭川村,canonical
06,山形県,最上郡鮭川村,鮭川村,alias
06,山形県,村山市,村山市,canonical
06,山形県,東村山郡中山町,東村山郡中山町,canonical
06,山形県,東村山郡中山町,中山町,alias
06,山形県,東村山郡山辺町,東村山郡山辺町,canonical
06,山形県,東村山郡山辺町,山辺町,alias
06,山形県,東根市,東根市,canonical
06,山形県,東田川郡三川町,東田川郡三川町,canonical
06,山形県,東田川郡三川町,三川町,alias
06,山形県,東田川郡庄内町,東田川郡庄内町,canonical
06,山形県,東田川郡庄内町,庄内町,alias
06,山形県,東置賜郡川西町,東置賜郡川西町,canonical
06,山形県,東置賜郡川西町,川西町,alias
06,山形県,東置賜郡高畠町,東置賜郡高畠町,canonical
06,山形県,東置賜郡高畠町,高畠町,alias
06,山形県,米沢市,米沢市,canonical
06,山形県,西村山郡大江町,西村山郡大江町,canonical
06,山形県,西村山郡大江町,大江町,alias
06,山形県,西村山郡朝日町,西村山郡朝日町,canonical
06,山形県,西村山郡朝日町,朝日町,alias
06,山形県,西村山郡河北町,西村山郡河北町,canonical
06,山形県,西村山郡河北町,河北町,alias
06,山形県,西村山郡西川町,西村山郡西川町,canonical
06,山形県,西村山郡西川町,西川町,alias
06,山形県,西置賜郡小国町,西置賜郡小国町,canonical
06,山形県,西置賜郡小国町,小国町,alias
06,山形県,西置賜郡白鷹町,西置賜郡白鷹町,canonical
06,山形県,西置賜郡白鷹町,白鷹町,alias
06,山形県,西置賜郡飯豊町,西置賜郡飯豊町,canonical
06,山形県,西置賜郡飯豊町,飯豊町,alias
06,山形県,酒田市,酒田市,canonical
06,山形県,長井市,長井市,canonical
06,山形県,飽海郡遊佐町,飽海郡遊佐町,canonical
06,山形県,飽海郡遊佐町,遊佐町,alias
06,山形県,鶴岡市,鶴岡市,canonical
19,山梨県,上野原市,上野原市,canonical
19,山梨県,中央市,中央市,canonical
19,山梨県,中巨摩郡昭和町,中巨摩郡昭和町,canonical
19,山梨県,中巨摩郡昭和町,昭和町,alias
19,山梨県,北杜市,北杜市,canonical
19,山梨県,北都留郡丹波山村,北都留郡丹波山村,canonical
19,山梨県,北都留郡丹波山村,丹波山村,alias
19,山梨県,北都留郡小菅村,北都留郡小菅村,canonical
19,山梨県,北都留郡小菅村,小菅村,alias
19,山梨県,南アルプス市,南アルプス市,canonical
19,山梨県,南巨摩郡南部町,南巨摩郡南部町,canonical
19,山梨県,南巨摩郡南部町,南部町,alias
19,山梨県,南巨摩郡増穂町,南巨摩郡増穂町,canonical
19,山梨県,南巨摩郡増穂町,増穂町,alias
19,山梨県,南巨摩郡富士川町,南巨摩郡富士川町,canonical
19,山梨県,南巨摩郡富士川町,富士川町,alias
19,山梨県,南巨摩郡早川町,南巨摩郡早川町,canonical
19,山梨県,南巨摩郡早川町,早川町,alias
19,山梨県,南巨摩郡身延町,南巨摩郡身延町,canonical
19,山梨県,南巨摩郡身延町,身延町,alias
19,山梨県,南都留郡富士河口湖町,南都留郡富士河口湖町,canonical
19,山梨県,南都留郡富士河口湖町,富士河口湖町,alias
19,山梨県,南都留郡山中湖村,南都留郡山中湖村,canonical
19,山梨県,南都留郡山中湖村,山中湖村,alias
19,山梨県,南都留郡忍野村,南都留郡忍野村,canonical
19,山梨県,南都留郡忍野村,忍野村,alias
19,山梨県,南都留郡西桂町,南都留郡西桂町,canonical
19,山梨県,南都留郡西桂町,西桂町,alias
19,山梨県,南都留郡道志村,南都留郡道志村,canonical
19,山梨県,南都留郡道志村,道志村,alias
19,山梨県,南都留郡鳴沢村,南都留郡鳴沢村,canonical
19,山梨県,南都留郡鳴沢村,鳴沢村,alias
19,山梨県,大月市,大月市,canonical
19,山梨県,富士吉田市,富士吉田市,canonical
19,山梨県,山梨市,山梨市,canonical
19,山梨県,甲州市,甲州市,canonical
19,山梨県,甲府市,甲府市,canonical
19,山梨県,甲斐市,甲斐市,canonical
19,山梨県,笛吹市,笛吹市,canonical
19,山梨県,西八代郡市川三郷町,西八代郡市川三郷町,canonical
19,山梨県,西八代郡市川三郷町,市川三郷町,alias
19,山梨県,都留市,都留市,canonical
19,山梨県,韮崎市,韮崎市,canonical
21,岐阜県,下呂市,下呂市,canonical
21,岐阜県,不破郡垂井町,不破郡垂井町,canonical
21,岐阜県,不破郡垂井町,垂井町,alias
21,岐阜県,不破郡関ケ原町,不破郡関ケ原町,canonical
21,岐阜県,不破郡関ケ原町,関ケ原町,alias
21,岐阜県,中津川市,中津川市,canonical
21,岐阜県,加茂郡七宗町,加茂郡七宗町,canonical
21,岐阜県,加茂郡七宗町,七宗町,alias
21,岐阜県,加茂郡八百津町,加茂郡八百津町,canonical
21,岐阜県,加茂郡八百津町,八百津町,alias
21,岐阜県,加茂郡坂祝町,加茂郡坂祝町,canonical
21,岐阜県,加茂郡坂祝町,坂祝町,alias
21,岐阜県,加茂郡富加町,加茂郡富加町,canonical
21,岐阜県,加茂郡富加町,富加町,alias
21,岐阜県,加茂郡川辺町,加茂郡川辺町,canonical
21,岐阜県,加茂郡川辺町,川辺町,alias
21,岐阜県,加茂郡東白川村,加茂郡東白川村,canonical
21,岐阜県,加茂郡東白川村,東白川村,alias
21,岐阜県,加茂郡白川町,加茂郡白川町,canonical
21,岐阜県,加茂郡白川町,白川町,alias
21,岐阜県,可児市,可児市,canonical
21,岐阜県,可児郡御嵩町,可児郡御嵩町,canonical
21,岐阜県,可児郡御嵩町,御嵩町,alias
21,岐阜県,各務原市,各務原市,canonical
21,岐阜県,土岐市,土岐市,canonical
21,岐阜県,多治見市,多治見市,canonical
21,岐阜県,大垣市,大垣市,canonical
21,岐阜県,大野郡白川村,大野郡白川村,canonical
21,岐阜県,大野郡白川村,白川村,alias
21,岐阜県,安八郡安八町,安八郡安八町,canonical
21,岐阜県,安八郡安八町,安八町,alias
21,岐阜県,安八郡神戸町,安八郡神戸町,canonical
21,岐阜県,安八郡神戸町,神戸町,alias
21,岐阜県,安八郡輪之内町,安八郡輪之内町,canonical
21,岐阜県,安八郡輪之内町,輪之内町,alias
21,岐阜県,山県市,山県市,canonical
21,岐阜県,岐阜市,岐阜市,canonical
21,岐阜県,恵那市,恵那市,canonical
21,岐阜県,揖斐郡大野町,揖斐郡大野町,canonical
21,岐阜県,揖斐郡大野町,大野町,alias
21,岐阜県,揖斐郡揖斐川町,揖斐郡揖斐川町,canonical
21,岐阜県,揖斐郡揖斐川町,揖斐川町,alias
21,岐阜県,揖斐郡池田町,揖斐郡池田町,canonical
21,岐阜県,揖斐郡池田町,池田町,alias
21,岐阜県,本巣市,本巣市,canonical
21,岐阜県,本巣郡北方町,本巣郡北方町,canonical
21,岐阜県,本巣郡北方町,北方町,alias
21,岐阜県,海津市,海津市,canonical
21,岐阜県,瑞浪市,瑞浪市,canonical
21,岐阜県,瑞穂市,瑞穂市,canonical
21,岐阜県,美濃加茂市,美濃加茂市,canonical
21,岐阜県,美濃市,美濃市,canonical
21,岐阜県,羽島市,羽島市,canonical
21,岐阜県,羽島郡岐南町,羽島郡岐南町,canonical
21,岐阜県,羽島郡岐南町,岐南町,alias
21,岐阜県,羽島郡笠松町,羽島郡笠松町,canonical
21,岐阜県,羽島郡笠松町,笠松町,alias
21,岐阜県,郡上市,郡上市,canonical
21,岐阜県,関市,関市,canonical
21,岐阜県,飛騨市,飛騨市,canonical
21,岐阜県,養老郡養老町,養老郡養老町,canonical
21,岐阜県,養老郡養老町,養老町,alias
21,岐阜県,高山市,高山市,canonical
33,岡山県,久米郡久米南町,久米郡久米南町,canonical
33,岡山県,久米郡久米南町,久米南町,alias
33,岡山県,久米郡美咲町,久米郡美咲町,canonical
33,岡山県,久米郡美咲町,美咲町,alias
33,岡山県,井原市,井原市,canonical
33,岡山県,倉敷市,倉敷市,canonical
33,岡山県,備前市,備前市,canonical
33,岡山県,加賀郡吉備中央町,加賀郡吉備中央町,canonical
33,岡山県,加賀郡吉備中央町,吉備中央町,alias
33,岡山県,勝田郡勝央町,勝田郡勝央町,canonical
33,岡山県,勝田郡勝央町,勝央町,alias
33,岡山県,勝田郡奈義町,勝田郡奈義町,canonical
33,岡山県,勝田郡奈義町,奈義町,alias
33,岡山県,和気郡和気町,和気郡和気町,canonical
33,岡山県,和気郡和気町,和気町,alias
33,岡山県,小田郡矢掛町,小田郡矢掛町,canonical
33,岡山県,小田郡矢掛町,矢掛町,alias
33,岡山県,岡山市,岡山市,canonical
33,岡山県,岡山市中区,岡山市中区,canonical
33,岡山県,岡山市北区,岡山市北区,canonical
33,岡山県,岡山市南区,岡山市南区,canonical
33,岡山県,岡山市東区,岡山市東区,canonical
33,岡山県,御津郡建部町,御津郡建部町,canonical
33,岡山県,御津郡建部町,建部町,alias
33,岡山県,新見市,新見市,canonical
33,岡山県,津山市,津山市,canonical
33,岡山県,浅口市,浅口市,canonical
33,岡山県,浅口郡里庄町,浅口郡里庄町,canonical
33,岡山県,浅口郡里庄町,里庄町,alias
33,岡山県,浅口郡金光町,浅口郡金光町,canonical
33,岡山県,浅口郡金光町,金光町,alias
33,岡山県,浅口郡鴨方町,浅口郡鴨方町,canonical
33,岡山県,浅口郡鴨方町,鴨方町,alias
33,岡山県,瀬戸内市,瀬戸内市,canonical
33,岡山県,玉野市,玉野市,canonical
33,岡山県,真庭市,真庭市,canonical
33,岡山県,真庭郡新庄村,真庭郡新庄村,canonical
33,岡山県,真庭郡新庄村,新庄村,alias
33,岡山県,笠岡市,笠岡市,canonical
33,岡山県,総社市,総社市,canonical
33,岡山県,美作市,美作市,canonical
33,岡山県,苫田郡鏡野町,苫田郡鏡野町,canonical
33,岡山県,苫田郡鏡野町,鏡野町,alias
33,岡山県,英田郡西粟倉村,英田郡西粟倉村,canonical
33,岡山県,英田郡西粟倉村,西粟倉村,alias
33,岡山県,赤磐市,赤磐市,canonical
33,岡山県,都窪郡早島町,都窪郡早島町,canonical
33,岡山県,都窪郡早島町,早島町,alias
33,岡山県,高梁市,高梁市,canonical
03,岩手県,一関市,一関市,canonical
03,岩手県,上閉伊郡大槌町,上閉伊郡大槌町,canonical
03,岩手県,上閉伊郡大槌町,大槌町,alias
03,岩手県,下閉伊郡山田町,下閉伊郡山田町,canonical
03,岩手県,下閉伊郡山田町,山田町,alias
03,岩手県,下閉伊郡岩泉町,下閉伊郡岩泉町,canonical
03,岩手県,下閉伊郡岩泉町,岩泉町,alias
03,岩手県,下閉伊郡普代村,下閉伊郡普代村,canonical
03,岩手県,下閉伊郡普代村,普代村,alias
03,岩手県,下閉伊郡田野畑村,下閉伊郡田野畑村,canonical
03,岩手県,下閉伊郡田野畑村,田野畑村,alias
03,岩手県,久慈市,久慈市,canonical
03,岩手県,九戸郡九戸村,九戸郡九戸村,canonical
03,岩手県,九戸郡九戸村,九戸村,alias
03,岩手県,九戸郡洋野町,九戸郡洋野町,canonical
03,岩手県,九戸郡洋野町,洋野町,alias
03,岩手県,九戸郡軽米町,九戸郡軽米町,canonical
03,岩手県,九戸郡軽米町,軽米町,alias
03,岩手県,九戸郡野田村,九戸郡野田村,canonical
03,岩手県,九戸郡野田村,野田村,alias
03,岩手県,二戸市,二戸市,canonical
03,岩手県,二戸郡一戸町,二戸郡一戸町,canonical
03,岩手県,二戸郡一戸町,一戸町,alias
03,岩手県,八幡平市,八幡平市,canonical
03,岩手県,北上市,北上市,canonical
03,岩手県,和賀郡西和賀町,和賀郡西和賀町,canonical
03,岩手県,和賀郡西和賀町,西和賀町,alias
03,岩手県,大船渡市,大船渡市,canonical
03,岩手県,奥州市,奥州市,canonical
03,岩手県,宮古市,宮古市,canonical
03,岩手県,岩手郡岩手町,岩手郡岩手町,canonical
03,岩手県,岩手郡岩手町,岩手町,alias
03,岩手県,岩手郡滝沢村,岩手郡滝沢村,canonical
03,岩手県,岩手郡滝沢村,滝沢村,alias
03,岩手県,岩手郡葛巻町,岩手郡葛巻町,canonical
03,岩手県,岩手郡葛巻町,葛巻町,alias
03,岩手県,岩手郡雫石町,岩手郡雫石町,canonical
03,岩手県,岩手郡雫石町,雫石町,alias
03,岩手県,気仙郡住田町,気仙郡住田町,canonical
03,岩手県,気仙郡住田町,住田町,alias
03,岩手県,滝沢市,滝沢市,canonical
03,岩手県,盛岡市,盛岡市,canonical
03,岩手県,紫波郡矢巾町,紫波郡矢巾町,canonical
03,岩手県,紫波郡矢巾町,矢巾町,alias
03,岩手県,紫波郡紫波町,紫波郡紫波町,canonical
03,岩手県,紫波郡紫波町,紫波町,alias
03,岩手県,胆沢郡金ケ崎町,胆沢郡金ケ崎町,canonical
03,岩手県,胆沢郡金ケ崎町,金ケ崎町,alias
03,岩手県,花巻市,花巻市,canonical
03,岩手県,西磐井郡平泉町,西磐井郡平泉町,canonical
03,岩手県,西磐井郡平泉町,平泉町,alias
03,岩手県,遠野市,遠野市,canonical
03,岩手県,釜石市,釜石市,canonical
03,岩手県,陸前高田市,陸前高田市,canonical
32,島根県,仁多郡奥出雲町,仁多郡奥出雲町,canonical
32,島根県,仁多郡奥出雲町,奥出雲町,alias
32,島根県,出雲市,出雲市,canonical
32,島根県,大田市,大田市,canonical
32,島根県,安来市,安来市,canonical
32,島根県,松江市,松江市,canonical
32,島根県,江津市,江津市,canonical
32,島根県,浜田市,浜田市,canonical
32,島根県,益田市,益田市,canonical
32,島根県,邑智郡川本町,邑智郡川本町,canonical
32,島根県,邑智郡川本町,川本町,alias
32,島根県,邑智郡美郷町,邑智郡美郷町,canonical
32,島根県,邑智郡美郷町,美郷町,alias
32,島根県,邑智郡邑南町,邑智郡邑南町,canonical
32,島根県,邑智郡邑南町,邑南町,alias
32,島根県,隠岐郡海士町,隠岐郡海士町,canonical
32,島根県,隠岐郡海士町,海士町,alias
32,島根県,隠岐郡知夫村,隠岐郡知夫村,canonical
32,島根県,隠岐郡知夫村,知夫村,alias
32,島根県,隠岐郡西ノ島町,隠岐郡西ノ島町,canonical
32,島根県,隠岐郡西ノ島町,西ノ島町,alias
32,島根県,隠岐郡隠岐の島町,隠岐郡隠岐の島町,canonical
32,島根県,隠岐郡隠岐の島町,隠岐の島町,alias
32,島根県,雲南市,雲南市,canonical
32,島根県,飯石郡飯南町,飯石郡飯南町,canonical
32,島根県,飯石郡飯南町,飯南町,alias
32,島根県,鹿足郡吉賀町,鹿足郡吉賀町,canonical
32,島根県,鹿足郡吉賀町,吉賀町,alias
32,島根県,鹿足郡津和野町,鹿足郡津和野町,canonical
32,島根県,鹿足郡津和野町,津和野町,alias
34,広島県,三原市,三原市,canonical
34,広島県,三次市,三次市,canonical
34,広島県,世羅郡世羅町,世羅郡世羅町,canonical
34,広島県,世羅郡世羅町,世羅町,alias
34,広島県,呉市,呉市,canonical
34,広島県,大竹市,大竹市,canonical
34,広島県,安芸郡坂町,安芸郡坂町,canonical
34,広島県,安芸郡坂町,坂町,alias
34,広島県,安芸郡府中町,安芸郡府中町,canonical
34,広島県,安芸郡府中町,府中町,alias
34,広島県,安芸郡海田町,安芸郡海田町,canonical
34,広島県,安芸郡海田町,海田町,alias
34,広島県,安芸郡熊野町,安芸郡熊野町,canonical
34,広島県,安芸郡熊野町,熊野町,alias
34,広島県,安芸高田市,安芸高田市,canonical
34,広島県,尾道市,尾道市,canonical
34,広島県,山県郡北広島町,山県郡北広島町,canonical
34,広島県,山県郡北広島町,北広島町,alias
34,広島県,山県郡安芸太田町,山県郡安芸太田町,canonical
34,広島県,山県郡安芸太田町,安芸太田町,alias
34,広島県,広島市中区,広島市中区,canonical
34,広島県,広島市佐伯区,広島市佐伯区,canonical
34,広島県,広島市南区,広島市南区,canonical
34,広島県,広島市安佐北区,広島市安佐北区,canonical
34,広島県,広島市安佐南区,広島市安佐南区,canonical
34,広島県,広島市安芸区,広島市安芸区,canonical
34,広島県,広島市東区,広島市東区,canonical
34,広島県,広島市西区,広島市西区,canonical
34,広島県,庄原市,庄原市,canonical
34,広島県,府中市,府中市,canonical
34,広島県,廿日市市,廿日市市,canonical
34,広島県,東広島市,東広島市,canonical
34,広島県,江田島市,江田島市,canonical
34,広島県,神石郡神石高原町,神石郡神石高原町,canonical
34,広島県,神石郡神石高原町,神石高原町,alias
34,広島県,福山市,福山市,canonical
34,広島県,竹原市,竹原市,canonical
34,広島県,豊田郡大崎上島町,豊田郡大崎上島町,canonical
34,広島県,豊田郡大崎上島町,大崎上島町,alias
36,徳島県,三好市,三好市,canonical
36,徳島県,三好郡東みよし町,三好郡東みよし町,canonical
36,徳島県,三好郡東みよし町,東みよし町,alias
36,徳島県,勝浦郡上勝町,勝浦郡上勝町,canonical
36,徳島県,勝浦郡上勝町,上勝町,alias
36,徳島県,勝浦郡勝浦町,勝浦郡勝浦町,canonical
36,徳島県,勝浦郡勝浦町,勝浦町,alias
36,徳島県,吉野川市,吉野川市,canonical
36,徳島県,名東郡佐那河内村,名東郡佐那河内村,canonical
36,徳島県,名東郡佐那河内村,佐那河内村,alias
36,徳島県,名西郡石井町,名西郡石井町,canonical
36,徳島県,名西郡石井町,石井町,alias
36,徳島県,名西郡神山町,名西郡神山町,canonical
36,徳島県,名西郡神山町,神山町,alias
36,徳島県,小松島市,小松島市,canonical
36,徳島県,徳島市,徳島市,canonical
36,徳島県,板野郡上板町,板野郡上板町,canonical
36,徳島県,板野郡上板町,上板町,alias
36,徳島県,板野郡北島町,板野郡北島町,canonical
36,徳島県,板野郡北島町,北島町,alias
36,徳島県,板野郡松茂町,板野郡松茂町,canonical
36,徳島県,板野郡松茂町,松茂町,alias
36,徳島県,板野郡板野町,板野郡板野町,canonical
36,徳島県,板野郡板野町,板野町,alias
36,徳島県,板野郡藍住町,板野郡藍住町,canonical
36,徳島県,板野郡藍住町,藍住町,alias
36,徳島県,海部郡海陽町,海部郡海陽町,canonical
36,徳島県,海部郡海陽町,海陽町,alias
36,徳島県,海部郡牟岐町,海部郡牟岐町,canonical
36,徳島県,海部郡牟岐町,牟岐町,alias
36,徳島県,海部郡美波町,海部郡美波町,canonical
36,徳島県,海部郡美波町,美波町,alias
36,徳島県,美馬市,美馬市,canonical
36,徳島県,美馬郡つるぎ町,美馬郡つるぎ町,canonical
36,徳島県,美馬郡つるぎ町,つるぎ町,alias
36,徳島県,那賀郡那賀町,那賀郡那賀町,canonical
36,徳島県,那賀郡那賀町,那賀町,alias
36,徳島県,阿南市,阿南市,canonical
36,徳島県,阿波市,阿波市,canonical
36,徳島県,鳴門市,鳴門市,canonical
38,愛媛県,上浮穴郡久万高原町,上浮穴郡久万高原町,canonical
38,愛媛県,上浮穴郡久万高原町,久万高原町,alias
38,愛媛県,今治市,今治市,canonical
38,愛媛県,伊予市,伊予市,canonical
38,愛媛県,伊予郡松前町,伊予郡松前町,canonical
38,愛媛県,伊予郡松前町,松前町,alias
38,愛媛県,伊予郡砥部町,伊予郡砥部町,canonical
38,愛媛県,伊予郡砥部町,砥部町,alias
38,愛媛県,八幡浜市,八幡浜市,canonical
38,愛媛県,北宇和郡松野町,北宇和郡松野町,canonical
38,愛媛県,北宇和郡松野町,松野町,alias
38,愛媛県,北宇和郡鬼北町,北宇和郡鬼北町,canonical
38,愛媛県,北宇和郡鬼北町,鬼北町,alias
38,愛媛県,南宇和郡愛南町,南宇和郡愛南町,canonical
38,愛媛県,南宇和郡愛南町,愛南町,alias
38,愛媛県,喜多郡内子町,喜多郡内子町,canonical
38,愛媛県,喜多郡内子町,内子町,alias
38,愛媛県,四国中央市,四国中央市,canonical
38,愛媛県,大洲市,大洲市,canonical
38,愛媛県,宇和島市,宇和島市,canonical
38,愛媛県,新居浜市,新居浜市,canonical
38,愛媛県,東温市,東温市,canonical
38,愛媛県,松山市,松山市,canonical
38,愛媛県,西予市,西予市,canonical
38,愛媛県,西宇和郡伊方町,西宇和郡伊方町,canonical
38,愛媛県,西宇和郡伊方町,伊方町,alias
38,愛媛県,西条市,西条市,canonical
38,愛媛県,越智郡上島町,越智郡上島町,canonical
38,愛媛県,越智郡上島町,上島町,alias
23,愛知県,あま市,あま市,canonical
23,愛知県,みよし市,みよし市,canonical
23,愛知県,一宮市,一宮市,canonical
23,愛知県,丹羽郡大口町,丹羽郡大口町,canonical
23,愛知県,丹羽郡大口町,大口町,alias
23,愛知県,丹羽郡扶桑町,丹羽郡扶桑町,canonical
23,愛知県,丹羽郡扶桑町,扶桑町,alias
23,愛知県,刈谷市,刈谷市,canonical
23,愛知県,北名古屋市,北名古屋市,canonical
23,愛知県,北設楽郡東栄町,北設楽郡東栄町,canonical
23,愛知県,北設楽郡東栄町,東栄町,alias
23,愛知県,北設楽郡設楽町,北設楽郡設楽町,canonical
23,愛知県,北設楽郡設楽町,設楽町,alias
23,愛知県,北設楽郡豊根村,北設楽郡豊根村,canonical
23,愛知県,北設楽郡豊根村,豊根村,alias
23,愛知県,半田市,半田市,canonical
23,愛知県,名古屋市中区,名古屋市中区,canonical
23,愛知県,名古屋市中川区,名古屋市中川区,canonical
23,愛知県,名古屋市中村区,名古屋市中村区,canonical
23,愛知県,名古屋市北区,名古屋市北区,canonical
23,愛知県,名古屋市千種区,名古屋市千種区,canonical
23,愛知県,名古屋市南区,名古屋市南区,canonical
23,愛知県,名古屋市名東区,名古屋市名東区,canonical
23,愛知県,名古屋市天白区,名古屋市天白区,canonical
23,愛知県,名古屋市守山区,名古屋市守山区,canonical
23,愛知県,名古屋市昭和区,名古屋市昭和区,canonical
23,愛知県,名古屋市東区,名古屋市東区,canonical
23,愛知県,名古屋市港区,名古屋市港区,canonical
23,愛知県,名古屋市熱田区,名古屋市熱田区,canonical
23,愛知県,名古屋市瑞穂区,名古屋市瑞穂区,canonical
23,愛知県,名古屋市緑区,名古屋市緑区,canonical
23,愛知県,名古屋市西区,名古屋市西区,canonical
23,愛知県,大府市,大府市,canonical
23,愛知県,安城市,安城市,canonical
23,愛知県,宝飯郡小坂井町,宝飯郡小坂井町,canonical
23,愛知県,宝飯郡小坂井町,小坂井町,alias
23,愛知県,小牧市,小牧市,canonical
23,愛知県,尾張旭市,尾張旭市,canonical
23,愛知県,岡崎市,岡崎市,canonical
23,愛知県,岩倉市,岩倉市,canonical
23,愛知県,常滑市,常滑市,canonical
23,愛知県,幡豆郡一色町,幡豆郡一色町,canonical
23,愛知県,幡豆郡一色町,一色町,alias
23,愛知県,幡豆郡幡豆町,幡豆郡幡豆町,canonical
23,愛知県,幡豆郡幡豆町,幡豆町,alias
23,愛知県,弥富市,弥富市,canonical
23,愛知県,愛知郡東郷町,愛知郡東郷町,canonical
23,愛知県,愛知郡東郷町,東郷町,alias
23,愛知県,愛知郡長久手町,愛知郡長久手町,canonical
23,愛知県,愛知郡長久手町,長久手町,alias
23,愛知県,愛西市,愛西市,canonical
23,愛知県,新城市,新城市,canonical
23,愛知県,日進市,日進市,canonical
23,愛知県,春日井市,春日井市,canonical
23,愛知県,東海市,東海市,canonical
23,愛知県,江南市,江南市,canonical
23,愛知県,津島市,津島市,canonical
23,愛知県,海部郡七宝町,海部郡七宝町,canonical
23,愛知県,海部郡七宝町,七宝町,alias
23,愛知県,海部郡大治町,海部郡大治町,canonical
23,愛知県,海部郡大治町,大治町,alias
23,愛知県,海部郡蟹江町,海部郡蟹江町,canonical
23,愛知県,海部郡蟹江町,蟹江町,alias
23,愛知県,海部郡飛島村,海部郡飛島村,canonical
23,愛知県,海部郡飛島村,飛島村,alias
23,愛知県,清須市,清須市,canonical
23,愛知県,瀬戸市,瀬戸市,canonical
23,愛知県,犬山市,犬山市,canonical
23,愛知県,田原市,田原市,canonical
23,愛知県,知多市,知多市,canonical
23,愛知県,知多郡南知多町,知多郡南知多町,canonical
23,愛知県,知多郡南知多町,南知多町,alias
23,愛知県,知多郡東浦町,知多郡東浦町,canonical
23,愛知県,知多郡東浦町,東浦町,alias
23,愛知県,知多郡武豊町,知多郡武豊町,canonical
23,愛知県,知多郡武豊町,武豊町,alias
23,愛知県,知多郡美浜町,知多郡美浜町,canonical
23,愛知県,知多郡美浜町,美浜町,alias
23,愛知県,知多郡阿久比町,知多郡阿久比町,canonical
23,愛知県,知多郡阿久比町,阿久比町,alias
23,愛知県,知立市,知立市,canonical
23,愛知県,碧南市,碧南市,canonical
23,愛知県,稲沢市,稲沢市,canonical
23,愛知県,蒲郡市,蒲郡市,canonical
23,愛知県,西尾市,西尾市,canonical
23,愛知県,西春日井郡新川町,西春日井郡新川町,canonical
23,愛知県,西春日井郡新川町,新川町,alias
23,愛知県,西春日井郡西枇杷島町,西春日井郡西枇杷島町,canonical
23,愛知県,西春日井郡西枇杷島町,西枇杷島町,alias
23,愛知県,西春日井郡豊山町,西春日井郡豊山町,canonical
23,愛知県,西春日井郡豊山町,豊山町,alias
23,愛知県,豊川市,豊川市,canonical
23,愛知県,豊明市,豊明市,canonical
23,愛知県,豊橋市,豊橋市,canonical
23,愛知県,豊田市,豊田市,canonical
23,愛知県,長久手市,長久手市,canonical
23,愛知県,額田郡幸田町,額田郡幸田町,canonical
23,愛知県,額田郡幸田町,幸田町,alias
23,愛知県,高浜市,高浜市,canonical
15,新潟県,三島郡出雲崎町,三島郡出雲崎町,canonical
15,新潟県,三島郡出雲崎町,出雲崎町,alias
15,新潟県,三条市,三条市,canonical
15,新潟県,上越市,上越市,canonical
15,新潟県,中魚沼郡津南町,中魚沼郡津南町,canonical
15,新潟県,中魚沼郡津南町,津南町,alias
15,新潟県,五泉市,五泉市,canonical
15,新潟県,佐渡市,佐渡市,canonical
15,新潟県,刈羽郡刈羽村,刈羽郡刈羽村,canonical
15,新潟県,刈羽郡刈羽村,刈羽村,alias
15,新潟県,加茂市,加茂市,canonical
15,新潟県,北蒲原郡聖籠町,北蒲原郡聖籠町,canonical
15,新潟県,北蒲原郡聖籠町,聖籠町,alias
15,新潟県,十日町市,十日町市,canonical
15,新潟県,南蒲原郡田上町,南蒲原郡田上町,canonical
15,新潟県,南蒲原郡田上町,田上町,alias
15,新潟県,南魚沼市,南魚沼市,canonical
15,新潟県,南魚沼郡湯沢町,南魚沼郡湯沢町,canonical
15,新潟県,南魚沼郡湯沢町,湯沢町,alias
15,新潟県,妙高市,妙高市,canonical
15,新潟県,小千谷市,小千谷市,canonical
15,新潟県,岩船郡粟島浦村,岩船郡粟島浦村,canonical
15,新潟県,岩船郡粟島浦村,粟島浦村,alias
15,新潟県,岩船郡粟島浦村,浦村,alias
15,新潟県,岩船郡関川村,岩船郡関川村,canonical
15,新潟県,岩船郡関川村,関川村,alias
15,新潟県,新潟市,新潟市,canonical
15,新潟県,新潟市中央区,新潟市中央区,canonical
15,新潟県,新潟市北区,新潟市北区,canonical
15,新潟県,新潟市南区,新潟市南区,canonical
15,新潟県,新潟市東区,新潟市東区,canonical
